"export-world data (NetLogo 6.1.0)"
"WorkSim ABM.nlogo"
"10/23/2019 14:36:41:237 +1100"

"RANDOM STATE"
"0 0 -1727483681 568 -0.696458634746546 false -1471901386 -1276604110 1317117008 -1933632298 1723401111 1794615616 754027238 -1943902672 1009048871 1204740574 2024465843 -2135098187 1848458342 -2059232668 -636907639 -674826259 -1326046758 1354278954 -2105039877 -1749628795 -32534855 1046453030 -1668032205 -457480849 -1352020206 1928459211 1830477980 -1194657653 1393383951 -923579752 1888112478 725160757 1066359875 -1596328124 -1182831553 -824733872 688729831 -899965483 1524919440 -1031874134 258094816 -340277937 361008467 1932799961 -1412196431 1538479892 -853066834 -486143247 -209687064 -354986455 571699925 -1954801417 1818799326 104346856 -564216554 -1064164721 -194912977 -395703420 1055066702 759601181 -2113245295 1912802434 1481242317 -1960468177 490477151 -992794939 -1570807349 -1872356958 -1179897315 -977245929 -362085647 -270676873 -15168016 21767092 1828926728 1705957082 605710461 1564458679 -1811097088 -623945962 -1400745552 -784936703 -1893866454 1202742637 704801868 1875077548 1948227530 22837004 1894076702 333171654 -475668711 -775124710 -1121375032 -1345604969 -1908617005 -1391231344 1206718797 1067750293 1898103267 -114390133 961720245 -165783570 -162768163 -1804294637 -1403945877 -581974206 -201977929 945006511 -1545201909 -602053464 -317106102 332246325 -692128636 -723622165 556750323 -2087000557 2054859859 116804219 -1375775532 1790336000 -2048042211 -271160899 1772812199 -2040018270 2091399461 -2023969962 643495225 1112996038 -553217632 1216071813 -927019498 -569799087 2010302094 -356319548 1306963202 754766856 -1495620676 -1613765776 -569305649 -899973063 -1747851062 1757150788 -267913169 1721702187 152490826 536172664 -1071965465 1501738262 780604253 1469175668 -664932324 -1587541105 -1070835269 -817322727 -1717209119 248772395 -1027876821 94726741 1933919440 -1629829809 -623645259 -1259190095 -827980794 -1305424589 -1302301207 212567928 -1227687997 286057062 1185747899 -535271441 -74439762 1195387070 1826000394 -1240544242 -1670630282 -237616661 -2130473453 38285355 -1640552726 500126131 -235238337 1093453112 -1320328667 -921623423 1639918348 542389286 711186972 57829055 573299150 -669904164 646082135 -1808057861 -1931156339 1700813982 -1287783762 1116039001 -1362355802 1905560262 -1795991176 376866643 2061290889 -1910089519 -177239408 664369387 107728064 191577091 -1585993285 -51979573 1832830195 -1254807129 1989472467 1743224775 914149044 -436368367 -351449670 -2046790818 -1665285932 -1873318939 1512290463 -1386574907 1315902551 302856547 -1928556823 -1133751054 2123415012 254059294 1567993681 -2016847255 -2016143783 -500416952 504609192 -587459314 -585212572 -1256906372 510407250 1183508086 672644881 2030627163 1725951491 -1738487296 -424520903 -1428959791 366830863 -1228127867 46261813 543996123 1659236617 -465507832 -1547667012 -1846514405 -153064180 -1994797315 -1931181025 1599403604 -1339661860 -1560338308 636845445 992469315 425491512 1047897240 -1770929470 -581612608 736117209 -158318180 1706365333 -1141054169 1041324699 -164952649 -1387750623 1202418700 -1123843048 1323968688 -987737533 1579047492 1994323359 -1902227347 1926752062 2068044892 -1871615934 1420630428 1942884329 -49085131 1254926018 -1154425618 634280874 -152026038 -586400674 -708847323 1201676840 147635996 -1221854722 907541476 1287777363 1918699111 1092965053 448430838 -614192284 -926280503 -983510572 -1035878359 -673907617 -70694409 659938055 -2120974347 1205810767 -875539972 1329420856 1332367466 -771071010 -1448681142 2044572947 1348222817 950568723 -834005914 1020009344 1461188296 -1463590829 444481569 -720046960 459483922 -1227074514 -2083639759 1463524143 -1321264349 -44040073 -1420922179 -143797064 1361232612 443991642 -1778803921 2130063740 -969407809 61283177 -1296997495 -1936581413 -1232316460 -1556433808 1526847974 147707468 1220153372 1564941737 -2040975461 -1979092968 1501045333 -464253847 318089401 -1723862884 -697871267 876755365 -1105615812 -994165963 774799842 -1911271836 2030231593 -1666279554 827448694 -464101201 1317724158 2007707927 -578392689 -208483899 -2088977084 -1451541061 1893777194 -1796400950 -363650537 1180065952 687472489 -1085073797 977270094 -730197670 -2002905058 -1610086972 -1822171183 -163986903 -1717436778 -863814834 -1328651968 1748181294 864626941 -994611251 -666837593 1358580067 -292216025 997255820 -1064717952 2103253045 -1793369249 -341111153 773754573 -1523547652 372642395 1458789357 658001877 -1633458835 361312193 -1785132350 -240814948 1662196223 361755292 1655795215 -773973695 1826573962 653015306 -407097286 -906781217 -299739040 303274563 -792487888 -1594393742 733671142 -1956573031 1246298761 -56618810 -1490654663 -557449998 -1130549624 489249411 1133336531 -1448536025 384274446 1472324017 1505080726 1178179625 414575588 -19401561 -412065591 -212413226 697857023 1494509585 1900616631 -746257977 -1713981578 429835008 -569365040 1064785879 -342360743 25472063 578529262 -1794550140 -488720799 1310301294 -985862209 72776005 20408263 -1310233168 -1742719086 1081263272 817008013 -513668521 -977778142 1153646111 -1250349035 359874052 2137050156 -981651289 -1879231795 1441057881 1570588122 2126045587 1980421781 1885710128 -710501738 -1982636549 -592837698 -49557116 -626433238 1198459752 -2089417298 -1350636078 -91393770 -1552409725 1576535124 703864727 -1106749378 -1584407279 1201756719 2054865172 -690296673 689631712 263419141 -2144370507 -758570755 84416144 109178701 -1448715040 -779300155 919683495 1061187914 -551437122 1521206084 -309125303 -1791374873 -1709975679 1896345360 1140193222 1454941001 1706906586 1992627776 420747041 -1991949688 1911069686 -524615917 1154475360 -546102649 1112367737 -1078855545 2049623410 -1073920485 1612264880 774137158 -1778497298 494829874 -1842428841 353626354 -1741999899 2127550615 461694103 -1607640062 15913473 -1155417234 -1058153049 1959804198 319730782 465842699 360093420 1865949619 -1894634618 1378824520 275871509 796796424 283976718 -1453369640 416397250 1117179615 -567696221 -902910661 -2127221118 -1847839568 -588770291 1660845308 -245862529 -995814544 312624980 786918314 -1927068510 -2105018583 1142024625 760870581 -1037750369 1166928869 1327900236 -1792822842 -543458869 47715052 1608080516 455728145 1957286352 1920181213 -1873010828 -17391805 1196050961 1217423773 -648843708 -1519051586 1483536441 1896209533 928392868 236241896 -485398631 -2066110929 -1562793351 -1027686134 2055254172 -2034455339 -1268679852 -2132723007 557452756 -411178611 -1849771310 -320610115 789276119 -1076257808 -1527416193 845365959 -913749109 -925433700 828745605 -741625422 731792506 -231604320 2055911195 1222368272 -1446186661 -1689850038 -485660754 1588754861 -623881740 -2076136697 -1145392330 105895163 -360363233 -87893795 819828083 -973517983 656659492 -1325315743 179932434 462794339 16891556 -1367348581 224273572 -514273087 1429780297 -389794585 53835101 -216901776 -1575298373 1355441353 -640907112 -1340552128 -1645708612 1017277871 -1044692391"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","adspend","assessment_capacity","captain","diagnosiserror","disputecount","emergency_pres","emergency_referral","error_of_estimate","expectationsaliency","experiencesaliency","feedback","fight","gp_referral","initialv","injured_workers","injury_threshold","manageexpectations","maxtrust","max_claim_duration","memoryspan","mintrust","name","norecoverycount","number","occrehabmultiplier","orcapacity","overbookingrate","processing_capacity","processing_efficiency","promoterecoveryatwork","sendors","success_dispute_%","time","totalsystemcosts","treatmentdenials","treatment_capacity"
"0","50","0","50","0","nobody","1049","""UNDIRECTED""","114","5","100","0","3","8","56","50","10","0.8","0.8","false","25","50","0.5","10","85","26","90","184","365","0","0","0","0","10","1","50","50","1","0","false","88","114","5647.70174543464","34","1000"

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","readiness","state1","ingp","inemergency","innorecovery","inclaimaccepted","intreatment","indispute","inoccrehabprovider","inemployer1","inrtw","inlodgeclaim","partialrtw","fullrtw","failedrtw","goingtogp","goingtoacutecare","goingtonorecovery","goingtoclaimaccepted","goingtotreatment","goingtodispute","goingtooccrehabprovider","goingtoemployer1","goingtortw","goingtolodgeclaim","goingtovicpops","dynclaimtime","finalclaimtime","insystem","trust","memory","memory_span","health","claimtype","satisfaction","entrytime","timenow","timenow1","saliencyexpectation","saliencyexperience","initialassociationstrength","newv","newassociationstrength","vmax","vmin","speed","lodgeclaimexpectations","engaged","responsiveness","coststreatment","costswagereplacement","salary","stubborness","addcap","costofaddcap"
"410","75","286.34753669106857","34.390869341713795","42.74545799994857","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","48","47","1","81.00046017289186","1","376.4424548944362","86.21007725892277","0","69.03599515287685","65","88","58","0.7577043833501165","0.8519258588720734","0.5","0.25820318302267314","0.24179681697732686","0.9","0","0.8801478583845158","26","0","0.9973103270903999","1.8768380167208896","8.555641725789547","79.66350076309143","4",,
"411","35","40.92089395606138","39.99126952488381","15.96748378387077","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","46","0","1","79.58423290269216","1","367.6521143273295","84.47362819195504","0","72.14557573801495","67","107","55","0.8336278557702934","0.8079596186509697","0.5","0.26941505777799674","0.23058494222200326","0.9","0","1.0829170361188127","26","0","1.018809948000777","3.3775621774772997","9.698201616266726","94.14477632812105","27",,
"412","95","220.92089395606138","43.94180568466903","20.524748293264885","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","50","0","1","82.36753266253564","1","359.80868328865427","84.53654951659342","0","83.1399619792652","63","102","56","0.7351004930127257","0.707059081113266","0.5","0.20790379164619469","0.29209620835380534","0.9","0","1.0291301889451618","26","0","1.0030845225903375","3.606562627603373","11.838372248817205","104.11874826848037","24",,
"413","5","106.38224466856457","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","1","80.21822582946207","1","365.5971519756904","78.04637007732119","0","80.8770122631864","72","113","59","0.7723994570697801","0.934819139063148","0.5","0.2888215181883259","0.2111784818116741","0.9","0","1.2659232652858792","26","0","1.0042274631031387","4.491826427185795","8.086372892964718","87.84303886702735","81",,
"414","35","8.184411133638378","34.75955212093244","33.06903282576755","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50","0","1","81.13959885080976","1","348.8531409785144","85.7369360157092","0","75.30318757079394","63","99","56","0.8395159307494076","0.7837078859418688","0.7631741021208553","0.2631741021208554","0.7631741021208553","0.9","0","1.0008736414841086","26","0","1.0021364535687902","3.200079149851981","17.614144905101842","157.57752182260234","4",,
"415","105","40.92089395606138","37.99806973500662","13.668165844446323","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","49","0","1","78.06678389634963","1","357.3773210966327","82.80447611947815","0","68.99688626240275","64","108","56","0.8308495319509965","0.7147175795302536","0.7375291065719441","0.23752910657194415","0.7375291065719441","0.9","0","1.003176779423064","26","0","1.0032502081695547","3.9462048514535337","13.284733602134128","121.2231941194738","61",,
"418","15","40.92089395606132","39.910946679888895","15.874824854555012","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","38","0","1","79.40383378492731","1","345.5980116268172","79.58019336946548","0","78.36020545622432","75","106","66","0.7438761435654504","0.6801026304082711","0.7023648487747294","0.20236484877472943","0.7023648487747294","0.9","0","0.9303529495550773","26","0","1.0057425774564102","3.3722067693412976","6.996640549106881","81.8517243725644","11",,
"419","5","40.920893956061434","38.76670020885448","14.554843560489848","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","41","0","1","83.57618845026906","1","354.0815106791244","83.56860508778588","0","71.91190685302637","72","108","65","0.8492192404262018","0.6469662055171841","0.5","0.21976645985229004","0.28023354014770996","0.9","0","1.109854256479869","26","0","1.0199642073794293","6.197777739852558","11.752798064310328","127.67176468670439","60",,
"420","75","8.184411133638491","36.08","42.25","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","49","48","1","82.29652783788559","1","315.1098565087178","85.36444988138128","0","77.37938987589807","64","94","57","0.6824476433194628","0.7649025612437885","0.5","0.20880238011593782","0.2911976198840622","0.9","0","1.0099274014015456","26","0","0.9935906467788007","2.6958669617120403","14.562279271922483","132.88079835629264","21",,
"422","105","40.92089395606138","39.44675556955915","15.339342685269674","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","45","0","1","78.05926645328391","1","380.6670837677517","81.85800356770412","0","74.78551428029162","68","106","59","0.7950211031878228","0.9599739735128849","0.5","0.30527982698152467","0.19472017301847533","0.9","0","0.8831082183717456","26","0","0.9933506296585041","3.3274722128118666","10.789283155434129","107.01327042753958","55",,
"423","105","106.38224466856468","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","1","80.61100515727652","1","371.4906093927237","79.26443672193294","0","80.38755251903258","70","113","58","0.7342833752282398","0.7281428631593196","0.5","0.21386527968359187","0.28613472031640813","0.9","0","0.9306269514405019","26","0","0.9774255234662205","3.83504733224107","9.429000960637293","97.77231109751742","20",,
"424","85","106.38224466856468","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","1","77.73944123492302","1","411.82574500966865","83.52762012513011","0","70.60511109240731","71","113","60","0.8499240938099741","0.8249512257151023","0.5","0.2804583691813343","0.21954163081866568","0.9","0","0.9304687080554638","26","0","1.002387871375486","3.8496579216461755","11.547469449772079","122.52402177810498","53",,
"426","85","106.38224466856457","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","1","87.95287814097063","1","353.40847148141023","85.6709195247096","0","73.81841989221232","80","113","68","0.8463472294601766","0.9159966127957938","0.5","0.31010047817385056","0.18989952182614944","0.9","0","0.9346419723866211","26","0","1.0131518338538623","4.736453047549879","12.751838861264806","171.11842589564918","16",,
"428","75","40.92089395606138","36.67944879878438","12.14702943385939","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","46","0","1","76.41315917220986","1","362.1858222949311","87.24188243688478","0","74.71394607475004","67","109","60","0.8716568015197458","0.7596083165829538","0.5","0.2648471022561984","0.2351528977438016","0.9","0","1.0024259180014146","26","0","1.0100271399081908","3.984709883718604","9.112545003453473","88.45954591118402","90",,
"429","45","40.92089395606149","44.14821784194944","20.76286149122956","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","45","0","1","84.3768561545075","1","342.4976391700364","82.51756997636404","0","83.58079288191287","68","102","59","0.6485734194478471","0.7681034361399991","0.6992685888267841","0.1992685888267841","0.6992685888267841","0.9","0","0.8880108039693111","26","0","0.9980870317761774","3.1051786960480516","14.936777838717312","148.15010628075584","21",,
"430","105","106.38224466856468","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","1","82.1989922459031","1","369.1421341212739","84.50132879707287","0","93.47590286509897","77","113","69","0.7237482468564517","0.9386783941887944","0.5","0.2717467368624677","0.2282532631375323","0.9","0","0.9961385118850687","26","0","0.9841952564773174","5.995092312861616","12.211874437278748","150.5856138380657","58",,
"432","35","188.17224192452784","4.71","22.1","""or1""","""C""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","71.04396993401622","1","354.94270551223605","50.95272271498403","1","71.69352913670348","0","113","71","0.8679993644865164","0.7947171538503496","0.8999999970622461","6.53318864193456E-9","0.8999999970622461","0.9","0","0.8435358784107838","26","true","0.9996885201758845","1","0","132.9760301835489","11",,
"433","75","40.92089395606138","34.04086756176072","9.10321154679696","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","36","0","1","83.66153334899964","1","325.54640818152404","86.56998229700763","0","69.34670859133435","77","111","69","0.6247564893021109","0.7938590097415007","0.5","0.19838742717078012","0.3016125728292199","0.9","0","0.9987131717056773","26","0","1.012572411276302","5.978942695619707","8.498686087080584","104.79798722244631","33",,
"434","65","40.92089395606149","42.47601127493074","18.833835320598485","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","44","0","1","82.96225290780275","1","384.5327886261957","84.29277460086065","0","71.65979649538674","69","104","59","0.6162989917154239","0.8728022830369315","0.5","0.21516286680103236","0.28483713319896764","0.9","0","0.9405960689456052","26","0","1.0146818151423989","2.9161947568590016","4.8066343897373995","48.73393200705976","22",,
"435","105","8.18441113363832","32.56528353465602","17.81246103568734","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","42","0","1","86.05533046987075","1","333.33034658142503","84.14462109329232","0","84.44653338264483","71","107","59","0.9626778329000205","0.730782561463381","0.7814032690362775","0.2814032690362775","0.7814032690362775","0.9","0","1.050908589947486","26","0","0.9939448344869395","3.268861276086995","11.517757921530938","122.20876864415087","98",,
"436","135","335.4576724490618","36.62553600613858","41.05527022325568","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","47","0","1","80.76439082634178","1","401.63196110126285","81.32740844508","0","84.19800745363176","66","93","58","0.6678358431404574","0.7386854775419284","0.6973282554839301","0.19732825548393007","0.6973282554839301","0.9","0","0.9933267318715223","26","0","0.9891240090051806","2.340263008064868","9.951017298078229","94.58649254683735","95",,
"437","15","286.3475366910686","31.501758556860256","43.59289573016283","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","43","41","1","84.45189581735768","1","417.5035971885385","79.28733776297105","0","74.23908052595404","70","95","57","0.7607516294134306","0.63290504239948","0.5","0.1925934169077523","0.30740658309224766","0.9","0","1.192782033047421","26","0","0.9948829832959976","2.3965877841388767","9.478465063151688","98.28522011506718","59",,
"438","15","40.92089395606138","36.41757492238009","11.84493663566574","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","34","0","1","83.0961114748797","1","409.00009789837566","82.40428760414257","0","67.29423912215945","79","109","69","0.5374370266684885","0.7220296500827423","0.5","0.15521818732278328","0.34478181267721675","0.9","0","0.9580039812195693","26","0","1.010039217513197","3.468744390711751","9.023818379816413","117.631918165464","39",,
"440","25","106.38224466856468","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","1","74.26245248577924","1","370.115253088382","78.39570210999325","0","74.36281156777098","78","113","66","0.8841978420604071","0.7406042971119662","0.5","0.261936288530826","0.238063711469174","0.9","0","1.057888036425256","26","0","1.0044659308631863","4.0937169620872655","7.9960782903825445","101.3391866663066","70",,
"441","115","40.92089395606138","36.0595035020684","11.431872152868145","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","40","0","1","83.61734311017278","1","380.87916514070014","81.5920312032585","0","76.65472109941132","73","110","58","0.680733873848093","0.6337409570796029","0.6725635746915984","0.17256357469159844","0.6725635746915984","0.9","0","1.1536250856016501","26","0","0.9965735798612037","3.526361441903795","12.423289687703043","138.24697365889065","21",,
"443","85","40.92089395606126","38.047822849849354","13.725560105714615","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","34","0","1","75.59525199982284","1","350.89823296232487","86.79956020285731","0","66.70267012015708","79","108","59","0.827681240712581","0.9784782910359331","0.8239472503739789","0.3239472503739788","0.8239472503739789","0.9","0","1.010081965917388","26","0","1.0183488995687797","2.442554426679642","10.66980525691266","139.0885328133258","65",,
"444","35","40.92089395606126","44.32682903081507","20.968904012820406","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","41","0","1","82.95203088657637","1","409.9843132800371","85.13033775692277","0","75.26025528753281","72","104","65","0.7514656526439405","0.8429353736408518","0.7533747922758747","0.2533747922758746","0.7533747922758747","0.9","0","1.089312131542239","26","0","0.9937983211888449","3.646500099854954","11.437956136613906","124.25160684119261","85",,
"445","75","106.38224466856468","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","1","79.02297149532875","1","386.8070185177748","84.0271617641788","0","88.53082913778529","71","113","59","0.8161221385971253","0.8488034544906177","0.5","0.2770909162110043","0.2229090837889957","0.9","0","0.9833926673040244","26","0","0.9710509265414683","3.7996819880801067","10.72911704935273","113.84092218063208","18",,
"446","115","40.920893956061434","33.29957575120323","8.248071200596018","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","37","0","1","80.29800443591358","1","378.95051635438205","80.74342213092191","0","79.99299368560291","76","111","66","0.7893331236722535","0.8381571858014158","0.5","0.2646340918387908","0.23536590816120923","0.9","0","0.7723701965462744","26","0","1.0012623631919353","3.0158069447301","9.419064984678934","113.09074734894116","61",,
"448","65","40.92089395606132","37.845845388201056","13.492562689556982","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","35","0","1","80.82352248095235","1","350.6419881993062","80.29738272338457","0","72.98193562903364","78","108","70","0.711658689928422","0.8492241040240771","0.7417430853301651","0.2417430853301651","0.7417430853301651","0.9","0","0.9820497101532989","26","0","1.0087375413082114","4.398664381974436","13.459189771980087","170.57653704071993","65",,
"449","85","106.38224466856468","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","1","84.8029201078521","1","376.4235709177322","74.12265853633149","0","67.12920979265361","88","113","70","0.7294025136122413","0.6627085087961424","0.5","0.19335250084325056","0.30664749915674944","0.9","0","0.9417601383850583","26","0","1.0101839146304812","2.8757753361826595","6.694744887879931","117.47989827289311","49",,
"450","65","40.92089395606132","38.39530624592578","14.126410442097558","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","36","0","1","82.8407088003189","1","354.0180099621065","82.15043632348495","0","85.67301845514751","77","108","67","0.7203302080623757","0.8545909341828243","0.5","0.24623506617125354","0.25376493382874643","0.9","0","1.0583088490215562","26","0","0.9931769282533852","3.681374453871742","11.35514897765397","140.02126273120612","36",,
"453","125","106.38224466856457","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","1","81.28783466964207","1","368.7518718106095","79.82035345853659","0","71.25716088475437","76","113","69","0.6564656539291204","0.777038002987266","0.5","0.20403950430352535","0.29596049569647465","0.9","0","0.9754355080090696","26","0","0.9922427569630077","4.197231370266073","5.928027665092968","71.17533216312282","29",,
"457","95","106.38224466856468","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","1","80.02407247352168","1","367.6649402512642","68.06545784062918","0","73.06596926590709","86","113","77","0.6755652242038495","0.7699045571335125","0.5","0.2080482979021867","0.2919517020978133","0.9","0","0.7475765396088003","26","0","0.9981381020271797","2.8266395221691263","8.347965285710023","136.02711291447145","89",,
"458","135","204.56381129788008","4.71","22.1","""or1""","""M""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","70.91634170629139","1","395.35128362192796","49.19090213789452","2","70.24960395924649","0","113","64","0.8017383613029918","0.8976649771069718","0.8999999999999938","1.5980382522702977E-14","0.8999999999999938","0.9","0","0.8760218848833264","26","true","0.9970261260195424","0.1","0","94.16083919977375","33",,
"459","55","106.38224466856457","30.77","5.33","""or2""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","1","85.03213792868036","1","369.8938905934504","83.58115406256893","0","81.30193981960966","75","113","64","0.8007595865666913","0.9559508425777646","0.5","0.30619472059226044","0.19380527940773956","0.9","0","0.946202499185068","26","0","1.0290082612421982","3.4361826573096415","8.887011416173705","103.96663996485265","85",,
"460","55","106.38224466856457","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","1","81.19244533775435","1","369.0096157879615","72.91342352080171","0","72.9840255494633","80","113","71","0.7979273264993788","0.7580686610709594","0.5","0.24195348001252573","0.2580465199874743","0.9","0","0.931191608007241","26","0","1.0001290782976837","3.597027085578372","5.235215963283394","70.25197891906018","2",,
"461","35","188.17224192452784","4.71","22.1","""or1""","""C""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113","0","0","71.74025277926609","1","431.4588793056939","45.917528364208934","1","76.69097799880878","0","113","74","0.8340688350495398","0.903003617423535","0.9","0","0.9","0.9","0","0.8803397226244801","26","true","0.9962921013372853","2","0","72.68960088773846","92",,
"463","125","106.38224466856457","30.77","5.33","""or1""","""A""","9.9","{breed workers}","false","2","1","""up""",,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","1","78.08485417154203","1","394.4669620785659","83.44429034063356","0","79.55200142161569","79","113","71","0.827113623123123","0.9428371155101594","0.5","0.31193336904982494","0.18806663095017506","0.9","0","1.0207217969220814","26","0","1.0102028918024664","5.984908834251745","11.68345764196433","152.3022156898922","59",,
